51368097979,aab,70,22
51368106657,dce,179,38
51368179180,fce,99,19
51368209430,aea,15,121
51368215846,dba,195,241
51368230377,gbb,128,5
51368326508,fbf,267,126
51368331448,dfc,10,16
51368335357,abc,47,205
51368336350,dag,133,80
51368338612,ggf,222,93
51368348271,fbc,37,130
51368356049,egb,43,114
51368358028,beg,156,226
51368362972,ead,175,8
51368373108,bfb,205,135
51368396800,abd,229,84
51368407688,acg,234,94
51368434404,afe,163,231
51368440567,caa,227,101
51368502911,cgf,227,10
51368508838,dgg,217,20
51368535295,beb,209,81
51368536192,dbc,241,184
51368537767,cfg,60,50
51368542448,gdc,297,125
51368569725,dec,47,253
51368610606,add,113,41
51368631794,bbc,206,5
51368665671,bca,81,76
51368729823,cdd,150,71
51368731296,egd,268,105
51368736686,ebd,194,94
51368741064,adf,13,87
51368750246,gad,212,95
51368753642,gcb,179,39
51368785678,gdc,255,142
51368807396,ddd,223,196
51368843959,bed,164,129
51368850948,bgc,192,215
51368893613,eea,195,124
51368896931,eeg,51,314
51368906923,eae,220,162
51368919171,dbf,67,493
51368923650,bgc,278,215
51368926473,efe,133,264
51368927338,gbf,167,230
51368946120,fbg,76,11
51368962108,fbe,190,149
51368990203,efa,239,123
51368994712,deb,160,134
51369061016,faf,127,182
51369065055,adb,27,17
51369068099,fac,236,43
51369104536,gfa,19,283
51369107618,dac,133,344
51369125037,ebe,143,272
51369136444,ead,140,9
51369151442,ggc,101,29
51369175060,cce,81,87
51369182338,fgf,179,178
51369184470,fcd,147,170
51369213095,gaa,234,197
51369243681,edc,186,79
51369261854,bbg,143,53
51369265631,deg,162,251
51369268173,fee,180,78
51369271893,ecc,138,330
51369304355,ede,291,187
51369304739,ecg,36,116
51369312233,bef,249,196
51369339631,bgg,29,92
51369344973,aee,275,20
51369349935,bag,218,18
51369351545,aac,249,34
51369352174,def,238,137
51369365067,cff,30,95
51369368675,cbc,154,129
51369392921,fee,21,73
51369415383,gac,224,48
51369421850,afb,111,272
51369425164,fgc,117,14
51369428769,cca,271,55
51369429985,bcc,226,43
51369438073,abf,195,404
51369443961,dee,163,42
51369457661,ddg,124,44
51369462648,fde,84,159
51369470381,geg,277,103
51369472777,aaf,28,186
51369479594,ebb,216,232
51369491230,gae,66,135
51369492056,dfb,78,22
51369498361,dcc,42,173
51369505432,edg,68,62
51369505759,cbe,95,283
51369545671,bad,68,418
51369548380,acb,129,162
51369551049,gab,124,31
51369557290,fda,53,562
51369562004,dde,98,21
51369562642,eba,246,50
51369571808,eaa,65,267
51369592507,cdb,130,195
51369653186,fcb,231,44
51369658670,bbe,115,5
51369660035,gce,231,275
51369660917,aae,52,18
51369677426,bbf,208,270
51369693869,gec,108,214
51369707679,cad,80,51
51369718604,ece,55,5
51369729618,dfc,147,17
51369732895,daf,172,5
51369751909,bdd,100,256
51369795814,dfd,88,215
51369811817,bge,171,226
51369843228,aff,134,164
51369856847,acf,109,260
51369864716,gag,291,235
51369867007,fed,292,36
51369869512,bec,277,103
51369884902,daf,70,5
51369892410,dgf,268,5
51369907559,abe,282,221
51369917742,dfd,49,247
51369939900,dfc,209,16
51369945383,dga,216,172
51370001976,age,290,207
51370004378,cea,45,5
51370016856,cdb,47,202
51370024253,gbe,228,117
51370030696,gea,224,126
51370061282,afg,63,463
51370076679,ead,182,10
51370082503,bgd,149,57
51370088423,egd,73,98
51370117447,cfb,233,12
51370118366,abd,112,95
51370130886,fce,144,20
51370135194,cdf,115,27
51370136554,ebg,249,84
51370139900,ace,80,282
51370148377,adg,135,183
51370171384,bde,14,95
51370192914,fda,29,545
51370199936,dgb,196,99
51370205211,daa,244,144
51370215022,agf,187,56
51370220614,feg,100,129
51370240157,fbb,225,109
51370247471,edb,99,123
51370276978,ffc,190,366
51370310110,gcc,294,53
51370317417,gaf,82,231
51370331294,aed,155,76
51370345190,gfd,60,79
51370367450,eeb,262,267
51370378000,ccf,43,5
51370386079,bbd,151,64
51370388782,dgg,43,23
51370392988,caf,257,548
51370410351,bae,244,27
51370421176,eff,199,67
51370442198,gca,155,147
51370458539,gfa,236,260
51370460618,gcd,229,302
51370467619,ffb,13,102
51370473900,ece,144,5
51370482357,efd,235,106
51370499975,dgb,104,106
51370522999,ace,269,304
51370526249,bdc,154,202
51370532400,dda,199,192
51370535444,dag,199,68
51370590040,ecb,81,138
51370606020,dfa,187,200
51370623653,bab,273,43
51370633988,acb,102,153
51370643606,fdf,157,237
51370666568,ffe,55,505
51370693371,ade,234,259
51370707796,ced,284,106
51370734799,gef,112,124
51370740889,bgf,72,65
51370749144,fgf,156,163
51370761157,efg,11,209
51370762987,gdc,10,167
51370769220,fge,106,147
51370777270,aef,21,165
51370782120,ffg,258,34
51370796026,gdb,193,119
51370847490,gdg,146,107
51370849414,gfa,183,221
51370851435,bfd,145,81
51370859968,dgc,298,9
51370902125,bef,182,223
51370907972,dec,202,207
51370918911,adg,173,197
51370924119,fcc,126,15
51370939665,dad,273,307
51370962360,bdg,173,70
51370966256,fee,293,67
51370993064,cab,270,175
51371009252,acg,5,94
51371012071,dcd,131,242
51371024539,cac,146,228
51371057304,fdg,290,94
51371070519,bbd,198,57
51371099063,cec,64,57
51371134971,cff,51,79
51371137412,cdg,297,348
51371151487,ddg,163,40
51371178905,gcf,233,149
51371184277,ffd,61,24
51371189669,gac,195,50
51371203943,fdb,64,61
51371205330,bed,236,141
51371209637,egg,34,242
51371212246,eae,226,152
51371246752,gfb,126,5
51371249923,cdf,272,28
51371267966,efc,259,141
51371273820,dbd,63,19
51371287039,cbe,237,311
51371296175,cdb,160,175
51371307273,fba,100,50
51371314529,gce,131,255
51371330628,gge,139,16
51371338968,dbg,263,145
51371365389,gae,30,125
51371372978,ged,254,51
51371378450,cgc,203,164
51371392855,ggd,122,7
51371442611,aab,57,24
51371465300,fff,158,40
51371502164,eec,81,302
51371518046,add,91,32
51371537877,dcf,273,77
51371547881,ega,21,221
51371560520,aac,175,30
51371580199,cfg,142,42
51371582223,fag,274,52
51371602674,eaf,252,36
51371609943,aag,262,295
51371622446,gff,217,99
51371636110,acc,6,169
51371663911,fae,81,17
51371668962,dda,52,228
51371674593,ccg,268,154
51371675184,bfc,34,195
51371706457,ccf,151,5
51371712181,agg,7,82
51371724686,cda,116,155
51371745112,cef,73,78
51371752361,eda,176,63
51371774494,aad,2,259
51371793767,edf,230,93
51371794432,fbe,296,137
51371796736,dba,282,257
51371797694,cec,85,58
51371830830,cgc,287,180
51371831742,dcc,294,204
51371845999,gde,278,112
51371855306,dfg,82,126
51371878159,abb,55,145
51371879545,fda,99,474
51371884257,bgc,52,230
51371900787,aaa,245,200
51371913680,fgc,7,12
51371919112,egb,13,118
51371923148,abe,166,198
51371924018,bea,174,89
51371945735,gff,236,117
51371968115,fbc,170,126
51371988692,ebd,270,111
51372003742,fdd,34,257
51372012584,gaf,221,231
51372014418,eeb,140,250
51372019544,dbd,122,20
51372046591,ddb,40,479
51372102218,ddc,298,30
51372114295,gde,292,89
51372130217,ggb,29,45
51372171221,ebd,221,103
51372173055,cfc,196,247
51372213455,adc,136,322
51372241081,fea,188,454
51372241269,bff,95,95
51372242862,aag,53,300
51372245581,dda,203,225
51372261885,ccd,234,234
51372265303,bda,5,122
51372280517,efb,240,104
51372280946,caf,230,498
51372302978,beb,77,75
51372310207,dba,170,292
51372321468,bfe,148,136
51372327798,ccf,57,5
51372347007,fdf,296,191
51372354769,afc,114,325
51372430311,bee,125,22
51372451849,fad,100,72
51372454996,bcg,160,88
51372457144,fdg,5,98
51372467480,ebe,24,266
51372480763,gad,262,96
51372484568,bbe,162,5
51372500784,gcg,275,370
51372526850,eab,150,187
51372532912,cgb,287,10
51372551005,afd,220,183
51372554910,dga,69,170
51372556306,gda,49,23
51372559012,cfe,231,9
51372613030,cag,96,48
51372621706,acd,257,178
51372625976,cce,161,76
51372627824,dgd,208,63
51372638493,dcf,44,76
51372639601,gca,49,141
51372663429,bba,121,5
51372680333,ceb,172,85
51372692020,eag,1,77
51372700503,efb,149,111
51372707732,bgg,146,80
51372710957,dgb,25,114
51372712751,ecd,101,69
51372722747,cgg,74,111
51372730895,afb,28,280
51372735743,bcf,97,252
51372747984,fgd,250,205
51372788104,aef,156,151
51372811292,ada,87,69
51372813460,dfe,66,88
51372831562,gab,67,24
51372833105,adg,193,197
51372871973,ddg,298,32
51372877478,gff,231,98
51372892706,ada,93,70
51372905975,cgc,293,154
51372921522,cfa,205,16
51372933250,bef,114,205
51372933498,gbb,1,5
51372951292,dad,271,276
51372970130,ega,127,245
51372997058,gcg,47,340
51373008195,eef,251,84
51373028587,gac,56,48
51373033051,bcg,282,72
51373043469,gga,42,70
51373061462,ecg,16,133
51373078350,gdd,110,125
51373079476,fgg,255,179
51373081996,gfa,228,194
51373083956,gfc,62,180
51373091267,bac,273,494
51373114039,cfa,28,14
51373133669,dca,262,18
51373148505,dfg,82,117
51373155265,acb,63,131
51373160932,faf,151,167
51373204116,bcg,29,64
51373207361,efe,136,282
51373222010,ffg,87,32
51373228117,gce,136,262
51373234002,bcb,267,210
51373238321,fec,25,5
51373254727,efd,148,93
51373261025,bec,223,111
51373298278,gea,269,128
51373313289,bcb,230,178
51373338584,aca,272,75
51373344108,bcg,273,69
51373349411,egf,168,202
51373373697,gaf,214,254
51373381123,gge,70,15
51373386113,cgc,277,135
51373418061,fdc,80,271
51373460044,fdd,294,233
51373472924,cfd,52,118
51373494967,eee,243,5
51373498744,bfa,152,39
51373516669,bfa,76,37
51373518129,fgg,50,187
51373533891,cae,214,282
51373553243,efa,179,138
51373555221,dea,132,242
51373566138,bcc,185,45
51373580620,dbe,20,86
51373612031,fcd,81,187
51373618555,ecb,283,164
51373648846,eca,219,29
51373659629,aba,63,11
51373672905,eag,291,80
51373678553,ccb,103,232
51373799534,bdf,72,7
51373821435,bfe,278,159
51373846281,bca,160,72
51373853946,bgb,133,56
51373861977,egb,49,97
51373899015,fgf,2,180
51373900328,ggg,165,17
51373917921,abb,79,142
51373937639,fba,175,43
51373939774,gdd,149,147
51373953858,bdb,161,9
51373962978,aac,137,33
51373969439,fbg,127,9
51373980711,ddb,50,464
51374009182,cda,260,137
51374036548,ggd,156,8
51374045357,aec,118,118
51374045662,cef,83,65
51374051715,cbc,255,149
51374060320,afc,232,305
51374064756,gbc,250,44
51374102720,gbg,198,104
51374106771,fbb,117,128
51374114175,def,276,141
51374162815,gcb,118,34
51374162830,fca,245,137
51374171424,bef,298,198
51374233326,adf,113,100
51374268622,ffa,17,238
51374288958,dcf,93,88
51374297913,bdf,48,6
51374300005,fed,226,32
51374302064,bgg,121,80
51374311610,bef,89,164
51374319455,dff,10,121
51374354944,dge,217,172
51374355728,ebf,104,112
51374362209,baa,187,12
51374381156,cgd,52,123
51374388152,agc,250,282
51374416290,ddf,193,92
51374421449,fcf,239,11
51374444319,ecf,141,50
51374444902,faa,213,59
51374466322,ecc,109,303
51374484543,cbd,26,82
51374486915,adb,209,19
51374489538,cbf,17,11
51374529251,aee,161,19
51374532662,gef,244,127
51374552697,afg,226,444
51374553659,gfg,265,180
51374553927,dgd,182,54
51374555773,aaf,259,199
51374578236,cba,292,120
51374595294,ggc,38,26
51374598823,eac,123,42
51374637285,ege,227,8
51374642395,dbg,205,140
51374690748,gbd,170,81
51374729926,ggf,245,97
51374736158,ebc,239,137
51374739938,gfd,249,94
51374747268,cdd,125,75
51374747393,bbf,240,275
51374748227,eeg,100,357
51374751807,gee,34,147
51374783344,afa,123,125
51374807252,aca,26,63
51374819782,gbe,154,109
51374827642,aga,273,17
51374831941,ccc,15,154
51374849587,gba,259,178
51374867231,cge,145,25
51374884550,adg,185,193
51374893652,bea,286,101
51374899566,eed,178,61
51374915276,eff,255,54
51374956420,abg,230,182
51374964889,ceg,295,192
51374970286,dae,259,272
51374983550,fbf,293,126
51374984132,fab,204,140
51374993591,fga,130,69
51375004173,agb,102,324
51375009955,efe,271,248
51375010709,edg,144,70
51375013035,bbe,174,5
51375027259,efc,276,162
51375060315,afc,146,280
51375068524,fbf,130,149
51375071313,gfe,25,5
51375087195,geb,283,193
51375095203,bfg,95,142
51375106141,dcb,162,33
51375113826,cdc,62,123
51375126732,bga,288,160
51375135263,dfb,298,19
51375153347,cbb,253,289
51375194537,baf,166,81
51375221314,bea,29,112
51375228762,ggb,179,43
51375238627,cee,30,43
51375247675,dgd,70,62
51375269017,dca,299,15
51375272796,fcb,98,38
51375290603,fbd,250,71
51375294505,bag,84,19
51375338115,eaa,233,269
51375341161,aad,144,300
51375364236,bea,68,110
51375369635,bce,1,127
51375372040,abd,231,76
51375401255,cec,49,55
51375420353,ceg,291,207
51375425327,afe,15,267
51375434480,cde,209,111
51375443318,fae,144,16
51375464154,fac,257,47
51375469623,abd,47,74
51375493661,dce,11,42
51375516710,bea,259,90
51375526322,ead,18,8
51375547950,edg,293,67
51375559014,dbd,298,23
51375596862,ffb,71,119
51375622432,deg,284,210
51375633117,aaf,271,187
51375640094,cea,181,5
51375699140,bbb,118,88
51375713345,bgd,235,64
51375726707,bcc,170,42
51375741194,bed,59,128
51375761413,bbb,292,96
51375777915,fad,289,67
51375785138,gae,288,147
51375810400,dcg,103,86
51375815855,efb,96,105
51375835814,cbg,152,155
51375850586,agd,150,30
51375851294,aeg,161,128
51375864765,fge,185,139
51375866233,cca,206,56
51375866317,fef,280,186
51375867213,cfe,127,8
51375906458,fgb,252,112
51375911488,ccf,231,5
51375919936,gaa,114,232
51375923900,fdg,81,103
51375926621,gcb,107,39
51375935126,dgg,147,19
51375948228,fdd,178,207
51375995001,egc,17,65
51375996125,bbb,20,109
51376002734,dab,34,140
51376003781,gab,13,24
51376037490,cfg,218,34
51376041899,cbb,28,343
51376069273,edf,87,77
51376083876,cdd,116,74
51376110401,eea,290,117
51376140610,caf,262,512
51376140853,cga,243,199
51376184813,dbb,275,140
51376203309,bdg,58,71
51376230130,fbf,250,153
51376239395,cbe,113,338
51376252245,edd,189,92
51376264278,baa,68,9
51376276102,beg,202,183
51376315458,bgg,230,85
51376320725,dfc,200,13
51376323599,gbf,250,266
51376334480,gde,209,100
51376442082,gag,171,267
51376453459,aff,35,132
51376476518,ddd,40,207
51376498579,gdg,66,101
51376525233,fba,298,40
51376540230,gfe,86,5
51376547357,acg,97,102
51376552925,bbf,87,310
51376559565,agd,116,25
51376564929,dge,85,187
51376579039,bgc,168,213
51376642540,bbc,40,5
51376644134,bgf,211,53
51376646968,cgf,162,11
51376654819,bge,22,228
51376682218,faf,286,140
51376682298,bec,130,95
51376692735,efd,211,93
51376715267,bff,94,99
51376730243,ead,89,7
51376777673,cde,123,111
51376779557,fcg,152,210
51376801605,edc,257,90
51376812306,ded,156,81
51376832063,ccb,43,187
51376850172,ddg,298,25
51376855891,gcb,180,41
51376868152,ggb,228,38
51376910293,ecg,103,139
51376918661,ace,123,325
51376934421,aee,247,21
51376936661,gad,239,79
51376944891,fdb,27,51
51376954738,fea,242,481
51376962433,cac,261,253
51376979328,ccg,285,150
51376981515,feb,186,169
51376994100,age,244,180
51376998123,dba,82,289
51377013561,fcb,287,39
51377016157,bfc,290,210
51377028231,geg,287,89
51377030012,fbc,272,137
51377080302,dbb,229,141
51377131590,gdd,186,117
51377173212,bcd,167,407
51377183990,gfe,5,5
51377198702,dff,228,119
51377235933,dee,11,40
51377243292,abg,88,187
51377246020,cbf,136,11
51377258178,cdb,229,197
51377276718,eba,138,42
51377281143,efg,95,211
51377288727,eee,14,5
51377298207,aad,268,252
51377318113,gdf,165,85
51377320320,dba,8,257
51377353267,bdd,22,266
51377356660,egb,161,83
51377357210,abf,202,339
51377391177,ecc,115,306
51377455022,gee,179,157
51377479712,dcb,231,31
51377489478,gbb,39,5
51377524602,gca,162,143
51377540131,fge,144,116
51377561061,edf,99,82
51377565514,beg,40,203
51377585507,gae,225,136
51377592303,bfc,7,222
51377613413,ffg,171,34
51377628141,dec,152,242
51377671635,feg,103,114
51377688903,dbb,210,145
51377696491,ege,97,9
51377701508,bfb,241,145
51377754450,efg,18,244
51377756053,abc,12,194
51377782051,ede,28,157
51377805312,dde,271,20
51377825393,bfe,29,179
51377829796,gdb,214,132
51377851382,ffc,264,340
51377857490,aeb,52,5
51377859938,bgf,215,50
51377924783,ffe,141,454
51377939101,gfa,31,168
51378000353,eeg,219,364
51378003927,ggd,294,6
51378024551,eeb,18,210
51378037127,dde,109,17
51378049518,fae,179,18
51378054537,bce,272,109
51378064965,aea,2,134
51378073248,dga,289,193
51378101054,cbf,271,11
51378104812,afe,96,261
51378106743,fcg,236,243
51378115081,dbc,1,218
51378118452,bac,129,548
51378133447,cgg,247,97
51378137430,gdc,83,173
51378144983,bgc,121,208
51378214058,gff,54,89
51378222971,bdb,104,7
51378244507,ced,216,94
51378257217,cfd,162,94
51378272164,aab,127,26
51378289297,fde,229,149
51378298440,cea,43,5
51378301757,afg,216,368
51378303779,abf,44,271
51378304812,dfc,111,11
51378305365,fcc,98,17
51378313508,dgf,158,5
51378317907,ccd,208,273
51378319485,ebb,253,201
51378358078,cfg,297,37
51378360103,daf,214,5
51378391246,fdf,173,206
51378391311,bfb,153,133
51378393901,dbf,269,423
51378396310,ade,107,279
51378404264,caa,132,87
51378436284,gec,100,237
51378474985,ecf,53,56
51378555738,fcd,271,168
51378564679,fag,93,54
51378573611,acc,298,169
51378594571,egf,174,212
51378622153,fad,88,56
51378630233,bee,97,23
51378635171,bgb,90,56
51378636612,eae,166,124
51378646407,agg,228,65
51378654574,cgf,282,13
51378655356,ecb,38,188
51378677910,aaa,187,172
51378678011,cad,244,58
51378694498,edb,234,116
51378695535,gag,66,299
51378698210,dac,292,309
51378708182,dbc,231,180
51378713443,agf,71,58
51378713645,cfc,177,279
51378720530,gcf,113,143
51378748467,deb,136,154
51378753029,daa,233,122
51378768157,ebd,8,119
51378775088,acf,274,299
51378783593,afc,183,229
51378784635,gec,220,206
51378789252,aca,45,69
51378801650,fcg,101,267
51378849753,dde,66,18
51378862274,gag,95,346
51378871796,cab,120,201
51378877125,agc,117,332
51378881096,bbd,135,67
51378908675,bac,183,608
51378911709,ggd,139,5
51378924670,dec,205,285
51378942784,aef,283,144
51378947738,adg,123,229
51378964950,bad,274,447
51378967329,abe,254,207
51378967955,edf,158,71
51378968647,dde,26,18
51378971291,dad,107,278
51378978193,eca,286,24
51378979702,bcc,134,34
51379000761,cfa,130,15
51379012209,gbb,211,5
51379014966,afe,22,287
51379015490,bbg,39,60
51379030660,eda,222,51
51379054350,aec,206,110
51379067913,aeg,193,122
51379111419,dfg,211,113
51379121194,bcg,14,58
51379131013,bca,158,72
51379133747,eef,213,73
51379139430,cfb,205,14
51379151172,fgb,37,109
51379159691,aae,5,18
51379166400,gcc,39,54
51379184715,ddg,248,25
51379190676,cag,85,46
51379193721,beb,259,84
51379195002,agb,279,307
51379208536,faa,173,53
51379254342,bee,247,19
51379288960,cfg,79,31
51379297490,bcf,286,254
51379299227,bde,230,98
51379314509,dfe,54,95
51379319951,bcc,24,28
51379326442,gce,10,285
51379341776,dfd,292,212
51379371361,dgd,163,55
51379376852,fea,189,490
51379392705,fdb,230,58
51379411327,gde,37,100
51379434003,efe,125,245
51379440501,bcc,168,26
51379443198,fce,154,17
51379450767,gdd,77,139
51379465711,gcd,228,323
51379479773,gfc,147,196
51379480903,egd,224,96
51379490841,aed,100,86
51379503456,ged,203,49
51379514089,aeg,182,145
51379528765,dgc,8,9
51379530588,dfa,227,234
51379550316,ccb,177,218
51379579213,fag,47,56
51379598631,bab,171,35
51379598948,bgg,72,77
51379625492,dbf,131,380
51379663494,fff,162,39
51379674598,abf,42,257
51379675956,eaf,23,38
51379692862,acd,187,199
51379699408,bgd,287,69
51379700659,fgc,136,10
51379705841,ece,179,5
51379707819,cdg,284,393
51379743403,aaa,73,204
51379780275,afd,99,173
51379792955,ded,153,68
51379803845,cef,173,55
51379809669,bfg,148,134
51379818431,dfe,231,84
51379839471,ccf,219,5
51379843376,bec,75,90
51379853003,eee,16,5
51379880870,faa,243,44
51379884818,eeg,109,327
51379893267,fec,139,5
51379942264,afb,69,243
51379943526,bbd,63,58
51379964546,ddb,117,385
51379997987,cab,223,178
51380030618,eec,92,356
51380041525,cde,76,94
51380055727,cff,120,79
51380061396,ebg,91,76
51380092497,egg,185,205
51380118353,dca,9,14
51380121923,ggd,254,5
51380123087,gag,84,307
51380131504,fdg,241,98
51380134328,dcd,22,234
51380137594,gcb,258,46
51380152088,aag,158,245
51380192064,fdd,137,231
51380193053,cdg,87,373
51380199647,abe,23,188
51380206202,efc,189,192
51380222637,bdc,70,187
51380229474,ddc,274,26
51380257339,ggf,24,103
51380261546,caf,42,588
51380277968,dbb,199,130
51380286184,bfd,110,81
51380287455,bae,66,28
51380304903,aee,206,22
51380312365,bba,242,5
51380329851,dag,276,79
51380346061,bdb,18,5
51380372541,deb,241,174
51380374447,feg,133,111
51380395274,aec,272,111
51380409824,cce,191,72
51380435704,ggb,66,31
51380441737,bag,208,19
51380448499,fge,286,117
51380459075,bbg,182,58
51380462753,gab,65,20
51380469038,dgg,231,19
51380469530,aaf,185,168
51380487319,fae,67,16
51380515951,ccg,133,120
51380516564,fef,55,197
51380525330,dag,273,74
51380533874,deg,10,247
51380544887,cfg,3,33
51380553533,cda,178,163
51380556805,gga,233,67
51380583315,cba,38,134
51380590697,cec,219,45
51380614233,agf,150,68
51380628292,fdc,223,279
51380653457,dcf,136,100
51380696551,adg,180,238
51380710214,agf,186,65
51380722560,eaa,243,266
51380729777,fgg,297,183
51380741212,dde,70,15
51380778610,gdg,161,89
51380780538,fac,270,40
51380784174,acc,24,180
51380809134,aba,280,9
51380820491,gab,94,20
51380824732,gbf,100,226
51380833276,gcg,182,299
51380833668,fgf,58,154
51380835991,ggf,81,105
51380859227,daa,63,130
51380860506,fee,81,56
51380873723,gae,131,141
51380915449,egb,114,74
51380940166,ceg,29,188
51380946319,efa,58,117
51381002112,ddd,279,235
51381004878,ffd,126,27
51381015682,fcc,144,18
51381066123,gee,138,186
51381075123,ccd,192,232
51381077725,adc,253,379
51381083697,dac,102,278
51381093586,adb,26,19
51381138650,gfb,169,5
51381147791,eea,219,127
51381150900,gcd,184,310
51381185311,ede,2,185
51381207967,gea,157,110
51381233383,fab,187,127
51381234998,fda,130,402
51381236816,ecd,2,65
51381236898,add,271,29
51381239601,ega,203,279
51381241248,agg,234,61
51381245553,cdf,113,32
51381259899,gef,187,138
51381285465,gec,133,191
51381308311,eca,45,24
51381309694,abb,99,124
51381322354,fbd,218,70
51381323333,cad,110,51
51381332603,bad,246,522
51381364334,bca,117,83
51381384843,ebg,59,81
51381396415,aac,191,38
51381401712,bdd,170,220
51381406788,fgg,5,172
51381432510,fga,299,64
51381433121,abf,63,249
51381434086,dgb,273,132
51381503686,bef,2,177
51381507575,ecg,21,123
51381512127,bbd,257,66
51381520082,gef,250,138
51381521506,gec,112,206
51381529255,fca,73,123
51381547139,dgc,118,9
51381551262,fdc,106,262
51381566124,fbe,123,132
51381578153,gda,146,25
51381583031,ffb,91,98
51381597093,cag,288,47
51381616767,eeg,129,346
51381643514,fef,184,163
51381658299,dce,121,44
51381664251,cee,153,43
51381701581,dcd,39,241
51381706176,dcc,194,183
51381712984,afc,39,254
51381750826,eab,143,209
51381779539,feb,287,177
51381781355,fec,270,5
51381781453,dcg,35,77
51381790454,cde,216,106
51381791241,def,119,146
51381806826,bcg,31,67
51381817342,ebe,19,300
51381823350,bbf,80,310
51381843944,dda,293,189
51381849928,dbe,270,98
51381868449,ebd,224,105
51381905766,afg,145,320
51381927566,ebf,54,106
51381972727,ffa,283,266
51381997134,gaf,289,233
51381999420,dge,181,194
51382000270,efg,219,275
51382045026,dba,105,213
51382058449,fbg,128,9
51382092544,cgb,54,8
51382097206,ceb,83,71
51382103558,cag,282,41
51382124342,cbe,83,395
51382127030,dbg,190,155
51382137765,cbe,183,355
51382141982,feb,7,201
51382177727,bda,159,140
51382178368,acb,55,107
51382183663,fff,139,43
51382198670,age,261,194
51382203793,fgd,59,194
51382260417,edb,176,116
51382287155,eag,208,91
51382302186,bbe,283,5
51382318400,bea,65,87
51382323752,cbc,299,144
51382348644,edd,274,108
51382361475,daf,147,5
51382372217,cae,208,273
51382431797,fcd,132,164
51382446897,gcf,76,141
51382452275,cfd,155,94
51382454859,bbb,278,91
51382464341,ggb,25,34
51382474211,ead,115,7
51382475380,cga,272,159
51382476546,bbf,32,325
51382504815,cba,58,108
51382508786,ddf,60,80
51382546475,ega,86,237
51382573725,dgd,103,65
51382575663,ecf,21,47
51382580414,ggg,169,16
51382588489,gfg,156,198
51382591191,cge,54,27
51382602458,cbb,280,336
51382609119,gac,149,48
51382625574,dec,53,276
51382643944,cgd,84,102
51382654812,dbf,14,330
51382656525,bce,290,99
51382657095,dbf,286,386
51382664207,faf,15,162
51382673454,agb,219,365
51382700782,fdg,241,115
51382722775,ada,59,73
51382729305,cda,236,149
51382767224,cgc,93,140
51382777977,cfd,171,98
51382778876,eff,257,51
51382798582,cea,46,5
51382841498,cdd,211,72
51382845255,ecb,153,154
51382846912,fea,46,396
51382896549,edc,242,81
51382899402,dbb,211,150
51382916017,bbf,296,360
51382954168,bfa,179,36
51382979051,aeb,23,5
51382981149,dgf,40,5
51383021202,daf,111,5
51383026754,ggc,167,23
51383027921,bde,9,83
51383062619,efb,161,122
51383076442,gge,138,12
51383079213,ccc,200,135
51383100850,afa,255,118
51383101901,beg,175,235
51383102516,cec,108,46
51383111981,fbb,79,104
51383124422,gbc,146,37
51383145713,cga,169,146
51383148853,bcb,171,176
51383156788,dae,10,266
51383156826,gca,149,147
51383165933,fec,80,5
51383171358,bbf,100,421
51383175402,fea,148,399
51383187309,adc,216,344
51383194149,cfg,36,34
51383213159,agf,46,68
51383216681,baf,296,67
51383225973,aca,24,79
51383248434,bad,24,428
51383251595,gcd,174,322
51383289693,dea,4,239
51383291615,ebc,59,149
51383301040,aga,113,13
51383325427,acc,142,178
51383327741,fbb,265,84
51383333853,fed,285,34
51383334808,gbd,116,81
51383337907,cdb,268,198
51383348426,gdd,260,158
51383365450,acf,276,293
51383368488,gfd,235,78
51383388057,def,179,147
51383447807,egd,95,90
51383456213,gfe,63,5
51383456797,aad,219,241
51383476236,efc,100,205
51383479048,dad,271,258
51383479705,cbd,110,74
51383571456,edg,38,58
51383585460,adf,198,113
51383596994,bbc,49,5
51383617969,dfd,98,197
51383627362,gbg,118,91
51383653800,feb,156,186
51383656346,edf,1,61
51383657102,aeb,41,5
51383669348,bge,10,243
51383681758,agd,113,27
51383688425,bdf,140,6
51383692536,gbe,289,89
51383720596,cbg,107,151
51383721879,ffe,273,522
51383734782,fcf,207,9
51383736925,eac,237,48
51383773492,gcd,187,334
51383790071,ggc,199,27
51383820804,fbd,162,75
51383839035,gag,275,276
51383840649,gad,253,79
51383850374,ddd,76,242
51383889966,bge,273,262
51383890404,bga,29,150
51383903872,ddb,5,308
51383911173,eed,71,51
51383919798,abc,244,159
51383920937,beb,49,69
51383929024,cgf,274,14
51383948806,gbf,11,232
51383953515,aga,104,10
51383993087,dge,268,203
51383995876,fff,40,43
51384025544,eee,223,5
51384041807,bdc,93,185
51384044604,dgg,56,20
51384075459,dca,190,15
51384076910,cfd,86,93
51384111978,egc,10,70
51384150987,abf,102,234
51384155127,gba,27,181
51384166538,ege,1,7
51384172398,adf,87,107
51384184533,fcb,204,46
51384215252,bdg,25,71
51384218059,bfg,233,156
51384218172,eee,40,5
51384218847,beg,49,274
51384261355,cde,54,120
51384280010,cab,72,179
51384283362,eee,161,5
51384304532,acg,65,105
51384320663,eef,144,70
51384329413,daa,79,143
51384333678,bab,35,34
51384334764,ebg,141,94
51384343095,fad,166,61
51384344752,cac,79,301
51384372863,gcf,165,139
51384396667,cdc,9,110
